Name,Index,Close,Var,indic1,indic2,indic3,indic4,indic5,indic6
FUT_BITCOIN,3775,6430,-0.001552795,-0.7584721,-0.3341727,0.4102063,-0.1769058,-0.01982826,0.04431688
FUT_BITCOIN,3776,6440,0.00155521,-0.7436429,-0.3445057,0.3869214,-0.1457802,-0.01411732,0.04620507
FUT_BITCOIN,3777,6420,-0.00310559,-0.8040248,-0.4180156,0.3601273,-0.1612533,-0.02379142,0.04014357
FUT_BITCOIN,3778,6395,-0.003894081,-0.9020124,-0.4971434,0.3277908,-0.1826475,-0.03569939,0.03288277
FUT_BITCOIN,3779,6360,-0.005473026,-0.9510062,-0.6831511,0.26707,-0.2167736,-0.05229521,0.02310757
FUT_BITCOIN,3780,6215,-0.02279874,-0.9755031,-0.8415756,0.1216303,-0.4092028,-0.1242,-0.0154725
FUT_BITCOIN,3781,6220,0.0008045053,-0.9747646,-0.9130359,0.05287857,-0.3643923,-0.1177397,-0.0139025
FUT_BITCOIN,3782,6205,-0.002411576,-0.9873823,-0.9565179,0.006598053,-0.3530631,-0.1216444,-0.01762577
FUT_BITCOIN,3783,6250,0.007252216,-0.8797671,-0.9095566,0.01917206,-0.2538234,-0.09487589,-0.005481771
FUT_BITCOIN,3784,6260,0.0016,-0.7849539,-0.8708088,0.03339554,-0.2153677,-0.08674968,-0.002748823
FUT_BITCOIN,3785,6245,-0.002396166,-0.7613294,-0.8743357,0.02860252,-0.2176279,-0.09163594,-0.006658096
FUT_BITCOIN,3786,6095,-0.02401922,-0.8806648,-0.9371679,-0.10765,-0.4213435,-0.1653349,-0.04609579
FUT_BITCOIN,3787,5985,-0.01804758,-0.9403324,-0.9685839,-0.3385783,-0.5478058,-0.2164632,-0.07436851
FUT_BITCOIN,3788,5915,-0.01169591,-0.9701661,-0.984292,-0.5442892,-0.6039233,-0.2457064,-0.09167116
FUT_BITCOIN,3789,5910,-0.0008453085,-0.9850831,-0.992146,-0.6517742,-0.5573125,-0.2408076,-0.09155236
FUT_BITCOIN,3790,6095,0.03130288,-0.643485,-0.8013361,-0.5475852,-0.2248064,-0.1381558,-0.04120546
FUT_BITCOIN,3791,5910,-0.03035275,-0.8217425,-0.900668,-0.6700191,-0.4867433,-0.2292667,-0.08947811
FUT_BITCOIN,3792,6080,0.0287648,-0.5603558,-0.7655514,-0.5708586,-0.181321,-0.1343363,-0.04306617
FUT_BITCOIN,3793,6000,-0.01315789,-0.5801779,-0.7743419,-0.59675,-0.2875027,-0.1715358,-0.06356288
FUT_BITCOIN,3794,5860,-0.02333333,-0.790089,-0.887171,-0.7553128,-0.4770041,-0.2388261,-0.0996606
FUT_BITCOIN,3795,5890,0.005119454,-0.8200445,-0.9078712,-0.8058861,-0.3871066,-0.215949,-0.09015082
FUT_BITCOIN,3796,5860,-0.005093378,-0.9100223,-0.9539356,-0.8598808,-0.3983194,-0.2249532,-0.09671206
FUT_BITCOIN,3797,5945,0.01450512,-0.7425112,-0.8751714,-0.8055385,-0.2289256,-0.1736728,-0.07261212
FUT_BITCOIN,3798,5920,-0.004205214,-0.7212555,-0.8657294,-0.8427693,-0.2467808,-0.181346,-0.07811062
FUT_BITCOIN,3799,5925,0.0008445946,-0.6917965,-0.8550203,-0.8563846,-0.2159721,-0.1731045,-0.07555285
FUT_BITCOIN,3800,5925,0,-0.5693026,-0.8496659,-0.8631923,-0.1958247,-0.1677199,-0.0743586
FUT_BITCOIN,3801,5860,-0.01097046,-0.7846513,-0.9248329,-0.9315962,-0.2800593,-0.1966769,-0.0905128
FUT_BITCOIN,3802,5915,0.009385666,-0.6582831,-0.8965482,-0.910798,-0.1670931,-0.1616227,-0.07441828
FUT_BITCOIN,3803,5950,0.00591716,-0.4461628,-0.8404896,-0.865399,-0.09597348,-0.1380977,-0.06389433
FUT_BITCOIN,3804,5965,0.002521008,-0.2762729,-0.7944963,-0.8276995,-0.06313305,-0.1258279,-0.058875
